category,jul,aug,sep,oct,nov,dec,jan,feb,mar,apr,may,jun
receipts_minus_disbursements,-64.8,-351.5,-85.5,65.7,-86.7,-69.3,-33.3,209.9,75.1,128.2,125.5,-86.3
opening_balance,505.8,441.2,289.7,204.3,270.0,183.3,94.0,60.7,270.6,345.7,471.8,397.3
tran,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-200.0,0.0
closing_balance,441.2,289.7,204.3,270.0,183.3,94.0,60.7,270.6,345.7,471.8,397.3,311.0
