category,jul,aug,sep,oct,nov,dec,jan,feb,mar,apr,may,jun
receipts_minus_disbursements,-91.9,19.4,51.0,-145.4,-0.7,-145.2,44.5,312.9,-349.3,205.5,56.3,-41.5
opening_balance,768.9,677.1,696.4,747.4,602.0,601.3,456.1,500.6,813.5,464.2,669.7,726.0
tran,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
closing_balance,677.1,696.4,747.4,602.0,601.3,456.1,500.6,813.5,464.2,669.7,726.0,684.6
