category,jul,aug,sep,oct,nov,dec,jan,feb,mar,apr,may,jun
receipts_minus_disbursements,-29.2,90.0,-3.2,14.6,-42.8,-91.7,-1.6,218.3,-135.0,2.7,48.4,69.0
opening_balance,-30.6,225.2,315.2,312.0,326.6,283.9,192.2,190.6,408.9,273.8,276.5,39.9
tran,285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-285.0,0.0
closing_balance,225.2,315.2,312.0,326.6,283.9,192.2,190.6,408.9,273.8,276.5,39.9,108.9
