category,jul,aug,sep,oct,nov,dec,jan,feb,mar,apr,may,jun
receipts_minus_disbursements,3.8,-12.8,9.2,-1.3,-409.9,-101.4,-73.3,204.7,63.2,102.1,119.4,-107.0
opening_balance,227.6,231.4,218.6,227.8,226.5,166.6,65.2,-8.1,196.7,259.9,362.0,131.4
tran,0.0,0.0,0.0,0.0,350.0,0.0,0.0,0.0,0.0,0.0,-350.0,0.0
closing_balance,231.4,218.6,227.8,226.5,166.6,65.2,-8.1,196.7,259.9,362.0,131.4,24.4
