category,jul,aug,sep,oct,nov,dec,jan,feb,mar,apr,may,jun
receipts_minus_disbursements,-118.5,71.0,-0.1,-120.3,4.3,-50.1,68.5,278.9,-369.2,119.0,86.6,-33.7
opening_balance,400.4,281.9,528.0,527.8,407.5,411.8,361.7,430.2,709.1,339.8,458.9,370.4
tran,0.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-175.0,0.0
closing_balance,281.9,528.0,527.8,407.5,411.8,361.7,430.2,709.1,339.8,458.9,370.4,336.8
