category,jul,aug,sep,oct,nov,dec,jan,feb,mar,apr,may,jun
receipts_minus_disbursements,-37.4,88.8,-8.5,-32.2,12.9,-91.3,5.7,260.3,-222.2,17.7,172.8,-35.9
opening_balance,-30.6,217.0,305.8,297.3,265.1,278.1,186.7,192.4,452.8,230.6,248.3,136.1
tran,285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-285.0,0.0
closing_balance,217.0,305.8,297.3,265.1,278.1,186.7,192.4,452.8,230.6,248.3,136.1,100.2
