category,jul,aug,sep,oct,nov,dec,jan,feb,mar,apr,may,jun
receipts_minus_disbursements,-38.5,-58.5,-17.7,-73.9,11.8,-81.0,43.2,288.6,-315.6,210.5,-1.3,-49.0
opening_balance,448.9,410.4,351.9,334.2,260.2,402.0,321.0,364.2,652.7,337.1,547.7,416.4
tran,0.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,-130.0,0.0
closing_balance,410.4,351.9,334.2,260.2,402.0,321.0,364.2,652.7,337.1,547.7,416.4,367.4
