category,jul,aug,sep,oct,nov,dec,jan,feb,mar,apr,may,jun
receipts_minus_disbursements,-127.6,157.0,50.9,-76.5,-40.7,9.5,27.3,179.1,-223.1,36.6,108.6,-13.3
opening_balance,108.9,-18.7,138.3,189.2,112.7,72.0,254.5,281.8,460.9,237.8,274.4,209.9
tran,0.0,0.0,0.0,0.0,0.0,173.0,0.0,0.0,0.0,0.0,-173.0,0.0
closing_balance,-18.7,138.3,189.2,112.7,72.0,254.5,281.8,460.9,237.8,274.4,209.9,196.6
