category,jul,aug,sep,oct,nov,dec,jan,feb,mar,apr,may,jun
receipts_minus_disbursements,-357.2,58.1,-15.1,13.5,-33.7,-48.3,-25.1,256.9,92.6,136.9,144.3,-54.9
opening_balance,355.7,308.6,366.7,351.6,365.1,331.4,285.1,260.0,516.9,609.5,746.3,580.6
tran,310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-310.0,0.0
closing_balance,308.6,366.7,351.6,365.1,331.4,285.1,260.0,516.9,609.5,746.3,580.6,525.7
