category,jul,aug,sep,oct,nov,dec,jan,feb,mar,apr,may,jun
receipts_minus_disbursements,3.8,-12.8,9.2,-1.3,-409.9,-101.4,-74.0,170.7,49.8,109.9,74.9,-24.7
opening_balance,227.6,231.4,218.6,227.8,226.5,166.6,65.2,-8.8,161.9,211.7,321.6,46.5
tran,0.0,0.0,0.0,0.0,350.0,0.0,0.0,0.0,0.0,0.0,-350.0,0.0
closing_balance,231.4,218.6,227.8,226.5,166.6,65.2,-8.8,161.9,211.7,321.6,46.5,21.8
