category,jul,aug,sep,oct,nov,dec,jan,feb,mar,apr,may,jun
receipts_minus_disbursements,-67.6,81.9,-71.4,-46.7,-51.1,-105.5,26.9,190.2,-120.2,76.8,118.2,-4.9
opening_balance,7.8,-59.8,22.1,220.7,174.0,127.8,22.4,49.3,239.6,119.3,196.2,39.4
tran,0.0,0.0,270.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,-275.0,0.0
closing_balance,-59.8,22.1,220.7,174.0,127.8,22.4,49.3,239.6,119.3,196.2,39.4,34.5
